//StickyStudy Chinese Deck//	0	_	2500-0-0-0-0	_	_	0	0	_	0_-1_0_-1_-1_-1_1-1-2-2-0-0-0-0-3-0-150-40-0-1-1-0-0-0-0-10-0-0-0-0-0-39-1
------------------------------------------------------------------
摄氏度	攝氏度	she4 shi4 du4	shè shì dù	degrees centigrade		0	0		[0_0_0_0_0_0_NEW]
绝望	絕望	jue2 wang4	jué wàng	desperation; forlorn; hopeless		0	0		[0_0_0_0_0_0_NEW]
急剧	急劇	ji2 ju4	jí jù	rapid; sudden		0	0		[0_0_0_0_0_0_NEW]
憋	憋	bie1	biē	to choke; to stifle; to restrain; to hold back; to hold in (urine); to hold (one's breath)		0	0		[0_0_0_0_0_0_NEW]
使命	使命	shi3 ming4	shǐ mìng	mission (diplomatic or other); set task		0	0		[0_0_0_0_0_0_NEW]
倾听	傾聽	qing1 ting1	qīng tīng	to listen attentively		0	0		[0_0_0_0_0_0_NEW]
雕塑	雕塑	diao1 su4	diāo sù	a statue; a Buddhist image; sculpture; to carve		0	0		[0_0_0_0_0_0_NEW]
局势	局勢	ju2 shi4	jú shì	situation; state (of affairs)		0	0		[0_0_0_0_0_0_NEW]
偿还	償還	chang2 huan2	cháng huán	to repay; to reimburse		0	0		[0_0_0_0_0_0_NEW]
直径	直徑	zhi2 jing4	zhí jìng	diameter		0	0		[0_0_0_0_0_0_NEW]
宗旨	宗旨	zong1 zhi3	zōng zhǐ	objective; aim; goal		0	0		[0_0_0_0_0_0_NEW]
蚂蚁	螞蟻	ma3 yi3	mǎ yǐ	ant		0	0		[0_0_0_0_0_0_NEW]
磋商	磋商	cuo1 shang1	cuō shāng	to consult; to discuss seriously; to negotiate; to confer; negotiations; consultations		0	0		[0_0_0_0_0_0_NEW]
自主	自主	zi4 zhu3	zì zhǔ	to act for oneself; autonomous		0	0		[0_0_0_0_0_0_NEW]
消灭	消滅	xiao1 mie4	xiāo miè	to put an end to; to annihilate; to cause to perish; to perish; annihilation (in quantum field theory)		0	0		[0_0_0_0_0_0_NEW]
果断	果斷	guo3 duan4	guǒ duàn	firm; decisive		0	0		[0_0_0_0_0_0_NEW]
死亡	死亡	si3 wang2	sǐ wáng	death; deadly		0	0		[0_0_0_0_0_0_NEW]
债券	債券	zhai4 quan4	zhài quàn	bond; debenture		0	0		[0_0_0_0_0_0_NEW]
称心如意	稱心如意	chen4 xin1 ru2 yi4	chèn xīn rú yì	after one's heart (idiom); gratifying and satisfactory; everything one could wish		0	0		[0_0_0_0_0_0_NEW]
让步	讓步	rang4 bu4	ràng bù	to concede; to give in; to yield; a concession		0	0		[0_0_0_0_0_0_NEW]
敷衍	敷衍	fu1 yan3	fū yǎn	to elaborate (on a theme); to expound (the classics); perfunctory; to skimp; to botch; to do sth half-heartedly or just for show; barely enough to get by		0	0		[0_0_0_0_0_0_NEW]
欢乐	歡樂	huan1 le4	huān lè	gaiety; gladness; glee; merriment; pleasure; happy; joyous; gay		0	0		[0_0_0_0_0_0_NEW]
拘束	拘束	ju1 shu4	jū shù	to restrict; to restrain; constrained; awkward; ill at ease; uncomfortable; reticent		0	0		[0_0_0_0_0_0_NEW]
薄弱	薄弱	bo2 ruo4	bó ruò	weak; frail		0	0		[0_0_0_0_0_0_NEW]
承包	承包	cheng2 bao1	chéng bāo	to contract; to undertake (a job)		0	0		[0_0_0_0_0_0_NEW]
烹饪	烹飪	peng1 ren4	pēng rèn	cooking; culinary arts		0	0		[0_0_0_0_0_0_NEW]
迷信	迷信	mi2 xin4	mí xìn	superstition		0	0		[0_0_0_0_0_0_NEW]
选手	選手	xuan3 shou3	xuǎn shǒu	athlete; contestant		0	0		[0_0_0_0_0_0_NEW]
财政	財政	cai2 zheng4	cái zhèng	finances (public); financial		0	0		[0_0_0_0_0_0_NEW]
以便	以便	yi3 bian4	yǐ biàn	so that; so as to; in order to		0	0		[0_0_0_0_0_0_NEW]
堆积	堆積	dui1 ji1	duī jī	to pile up; to heap; accumulation		0	0		[0_0_0_0_0_0_NEW]
发行	發行	fa1 xing2	fā xíng	to publish; to issue (stocks, currency etc); to release; to distribute (a film)		0	0		[0_0_0_0_0_0_NEW]
器材	器材	qi4 cai2	qì cái	equipment; material		0	0		[0_0_0_0_0_0_NEW]
耸	聳	song3	sǒng	to excite; to raise up; to shrug; high; lofty; towering		0	0		[0_0_0_0_0_0_NEW]
雌雄	雌雄	ci2 xiong2	cí xióng	male and female		0	0		[0_0_0_0_0_0_NEW]
眨	眨	zha3	zhǎ	wink		0	0		[0_0_0_0_0_0_NEW]
解散	解散	jie3 san4	jiě sàn	dissolve; disband		0	0		[0_0_0_0_0_0_NEW]
地势	地勢	di4 shi4	dì shì	terrain; topography relief		0	0		[0_0_0_0_0_0_NEW]
北极	北極	bei3 ji2	běi jí	the North Pole; the Arctic Pole; the north magnetic pole		0	0		[0_0_0_0_0_0_NEW]
规划	規劃	gui1 hua4	guī huà	plan; program		0	0		[0_0_0_0_0_0_NEW]
模范	模範	mo2 fan4	mó fàn	model; fine example		0	0		[0_0_0_0_0_0_NEW]
优先	優先	you1 xian1	yōu xiān	priority		0	0		[0_0_0_0_0_0_NEW]
优胜劣汰	優勝劣汰	you1 sheng4 lie4 tai4	yōu shèng liè tài	survival of the fittest		0	0		[0_0_0_0_0_0_NEW]
杜绝	杜絕	du4 jue2	dù jué	put an end to		0	0		[0_0_0_0_0_0_NEW]
任命	任命	ren4 ming4	rèn mìng	to appoint and nominate		0	0		[0_0_0_0_0_0_NEW]
熄灭	熄滅	xi1 mie4	xī miè	to stop burning; to go out (of fire); to die out; extinguished		0	0		[0_0_0_0_0_0_NEW]
实质	實質	shi2 zhi4	shí zhì	substance; essence		0	0		[0_0_0_0_0_0_NEW]
现状	現狀	xian4 zhuang4	xiàn zhuàng	current situation		0	0		[0_0_0_0_0_0_NEW]
主义	主義	zhu3 ui4	zhǔ yì	-ism; ideology		0	0		[0_0_0_0_0_0_NEW]
搭	搭	da1	dā	to put up; to build (scaffolding); to hang (clothes on a pole); to connect; to join; to arrange in pairs; to match; to add; to throw in (resources); to take (boat, train)		0	0		[0_0_0_0_0_0_NEW]
急于求成	急於求成	ji2 yu2 qiu2 cheng2	jí yú qiú chéng	anxious for quick results (idiom); to demand instant success; impatient for result; impetuous		0	0		[0_0_0_0_0_0_NEW]
追究	追究	zhui1 jiu1	zhuī jiū	investigate; look into		0	0		[0_0_0_0_0_0_NEW]
委员	委員	wei3 yuan2	wěi yuán	committee member; committee; council		0	0	CL:個|个[ge4]	[0_0_0_0_0_0_NEW]
气概	氣概	qi4 gai4	qì gài	lofty quality; mettle; spirit		0	0		[0_0_0_0_0_0_NEW]
完备	完備	wan2 bei4	wán bèi	faultless; complete; perfect; to leave nothing to be desired		0	0		[0_0_0_0_0_0_NEW]
边境	邊境	bian1 jing4	biān jìng	frontier; border		0	0		[0_0_0_0_0_0_NEW]
分散	分散	fen1 san4	fēn sàn	scatter; disperse; distribute		0	0		[0_0_0_0_0_0_NEW]
宽容	寬容	kuan1 rong2	kuān róng	lenient; tolerant; indulgent; charitable; to forgive		0	0		[0_0_0_0_0_0_NEW]
留神	留神	liu2 shen2	liú shén	to take care; to be careful		0	0		[0_0_0_0_0_0_NEW]
羞耻	羞恥	xiu1 chi3	xiū chǐ	(a feeling of) shame		0	0		[0_0_0_0_0_0_NEW]
遍布	遍布	bian4 bu4	biàn bù	to cover the whole (area); to be found throughout		0	0		[0_0_0_0_0_0_NEW]
滋润	滋潤	zi1 run4	zī wèi	moist / humid / to moisten / to provide moisture / comfortably off		0	0		[0_0_0_0_0_0_NEW]
虐待	虐待	nve4 dai4	nüè dài	to mistreat; to maltreat; to abuse; mistreatment; maltreatment		0	0		[0_0_0_0_0_0_NEW]
解放	解放	jie3 fang4	jiě fàng	to liberate; to emancipate; liberation; refers to the Communists' victory over the Nationalists in 1949		0	0	CL:次[ci4]	[0_0_0_0_0_0_NEW]
正负	正負	zheng4 fu4	zhèng fù	positive and negative		0	0		[0_0_0_0_0_0_NEW]
沉淀	沉澱	chen2 dian4	chén diàn	to settle; to precipitate (solid sediment out of a solution)		0	0		[0_0_0_0_0_0_NEW]
修建	修建	xiu1 jian4	xiū jiàn	to build; to construct		0	0		[0_0_0_0_0_0_NEW]
抱负	抱負	bao4 fu4	bào fù	aspiration; ambition		0	0		[0_0_0_0_0_0_NEW]
溪	溪	xi1	xī	creek; rivulet		0	0		[0_0_0_0_0_0_NEW]
任重道远	任重道遠	ren4 zhong4 dao4 yuan3	rèn zhòng dào yuǎn	a heavy load and a long road; fig. to bear heavy responsibilities through a long struggle (cf Confucian Analects, 8.7)		0	0		[0_0_0_0_0_0_NEW]
凝视	凝視	ning2 shi4	níng shì	gaze		0	0		[0_0_0_0_0_0_NEW]
陡峭	陡峭	dou3 qiao4	dǒu qiào	precipitous		0	0		[0_0_0_0_0_0_NEW]
胸怀	胸懷	xiong1 huai2	xiōng huái	one's bosom (the seat of emotions); breast; broad-minded and open; to think about; to cherish		0	0		[0_0_0_0_0_0_NEW]
审理	審理	shen3 li3	shěn lǐ	to hear (a case)		0	0		[0_0_0_0_0_0_NEW]
级别	級別	ji2 bie2	jí bié	(military) rank; level; grade		0	0		[0_0_0_0_0_0_NEW]
纵横	縱橫	zong4 heng2	zòng héng	lit. warp and weft in weaving; vertically and horizontal; length and breadth; criss-crossed; able to move unhindered; abbr. for 合縱連橫|合纵连横[He2 zong4 Lian2 heng2], School of Diplomacy during the Warring States Period (475 - 221 BC)		0	0		[0_0_0_0_0_0_NEW]
闭塞	閉塞	bi4 se4	bì sè	stop up; close up; hard to get to; out of the way; inaccessible; unenlightened; blocking		0	0		[0_0_0_0_0_0_NEW]
先前	先前	xian1 qian2	xiān qián	before; previously		0	0		[0_0_0_0_0_0_NEW]
登陆	登陸	deng1 lu4	dēng lù	to land; to come ashore; to make landfall (of typhoon etc); to log in		0	0		[0_0_0_0_0_0_NEW]
气象	氣象	qi4 xiang4	qì xiàng	meteorological feature		0	0	CL:個|个[ge4]; meteorology; atmosphere or scene	[0_0_0_0_0_0_NEW]
弥漫	瀰漫	mi2 man4	mí màn	to pervade; to fill the air; diffuse; everywhere present; about to inundate (water); permeated by (smoke); filled with (dust); to saturate (the air with fog, smoke etc)		0	0		[0_0_0_0_0_0_NEW]
脂肪	脂肪	zhi1 fang2	zhī fáng	body fat		0	0		[0_0_0_0_0_0_NEW]
晾	晾	liang4	liàng	to dry in the air		0	0		[0_0_0_0_0_0_NEW]
动态	動態	dong4 tai4	dòng tài	development; trend; dynamic state; movement; moving		0	0		[0_0_0_0_0_0_NEW]
狼狈	狼狽	lang2 bei4	láng bèi	in a difficult situation; to cut a sorry figure; scoundrel! (derogatory)		0	0		[0_0_0_0_0_0_NEW]
榜样	榜樣	bang3 yang4	bǎng yàng	example; model		0	0	CL:個|个[ge4]	[0_0_0_0_0_0_NEW]
漫画	漫畫	man4 hua4	màn huà	caricature; cartoon; Japanese manga		0	0		[0_0_0_0_0_0_NEW]
顿时	頓時	dun4 shi2	dùn shí	at once; immediately; forthwith		0	0		[0_0_0_0_0_0_NEW]
拥有	擁有	yong1 you3	yōng yǒu	to have; to possess		0	0		[0_0_0_0_0_0_NEW]
测量	測量	ce4 liang2	cè liáng	survey; to measure; to gauge; to determine		0	0		[0_0_0_0_0_0_NEW]
清真	清真	qing1 zhen1	qīng zhēn	Islamic; Muslim; halal (of food); clean; pure		0	0		[0_0_0_0_0_0_NEW]
典型	典型	dian3 xing2	diǎn xíng	model; typical case; archetype; typical; representative		0	0		[0_0_0_0_0_0_NEW]
资助	資助	zi1 zhu4	zī zhù	to subsidize; to provide financial aid; subsidy		0	0		[0_0_0_0_0_0_NEW]
实事求是	實事求是	shi2 shi4 qiu2 shi4	shí shì qiú shì	to seek truth from facts (idiom); to be practical and realistic		0	0		[0_0_0_0_0_0_NEW]
抢劫	搶劫	qiang3 jie2	qiǎng jié	to rob; looting		0	0		[0_0_0_0_0_0_NEW]
清晰	清晰	qing1 xi1	qīng xī	clear; distinct		0	0		[0_0_0_0_0_0_NEW]
产业	產業	chan3 ye4	chǎn yè	industry; estate; property; industrial		0	0		[0_0_0_0_0_0_NEW]
港口	港口	gang3 kou3	gǎng kǒu	port; harbor		0	0		[0_0_0_0_0_0_NEW]
名誉	名譽	ming2 yu4	míng yù	fame; reputation; honor; honorary; emeritus (of retired professor)		0	0		[0_0_0_0_0_0_NEW]
鞭策	鞭策	bian1 ce4	biān cè	to spur on; to urge on; to encourage sb (e.g. to make progress)		0	0		[0_0_0_0_0_0_NEW]
鉴于	鑒於	jian4 yu2	jiàn yú	in view of; seeing that; considering; whereas		0	0		[0_0_0_0_0_0_NEW]
英勇	英勇	ying1 yong3	yīng yǒng	bravery; gallant; valiant		0	0		[0_0_0_0_0_0_NEW]
严厉	嚴厲	yan2 li4	yán lì	severe; strict		0	0		[0_0_0_0_0_0_NEW]
蔚蓝	蔚藍	wei4 lan2	wèi lán	sky blue		0	0		[0_0_0_0_0_0_NEW]
蹦	蹦	beng4	bèng	to jump; to bounce; to hop		0	0		[0_0_0_0_0_0_NEW]
开拓	開拓	kai1 tuo4	kāi tuò	to break new ground (for agriculture); to open up (a new seam); to develop (border regions); fig. to open up (new horizons)		0	0		[0_0_0_0_0_0_NEW]
端午节	端午節	duan1 wu3 jie2	duān wǔ jié	The Dragon Boat Festival (the 5th day of the 5th lunar month)		0	0		[0_0_0_0_0_0_NEW]
频繁	頻繁	pin2 fan2	pín fán	frequently; often		0	0		[0_0_0_0_0_0_NEW]
履行	履行	lü3 xing2	lǚ xíng	to fulfill (one's obligations); to carry out (a task); to implement (an agreement); to perform		0	0		[0_0_0_0_0_0_NEW]
尊严	尊嚴	zun1 yan2	zūn yán	dignity; sanctity; honor; majesty		0	0		[0_0_0_0_0_0_NEW]
气功	氣功	qi4 gong1	qì gōng	qigong, a system of deep breathing exercises		0	0		[0_0_0_0_0_0_NEW]
分辨	分辨	fen1 bian4	fēn biàn	to distinguish; to differentiate; to resolve; to defend against an accusation; to exculpate		0	0		[0_0_0_0_0_0_NEW]
淹没	淹沒	yan1 mo4	yān mò	to submerge; to drown; to flood; to drown out (also fig.)		0	0		[0_0_0_0_0_0_NEW]
潮流	潮流	chao2 liu2	cháo liú	tide; current; trend		0	0		[0_0_0_0_0_0_NEW]
凝聚	凝聚	ning2 ju4	níng jù	to condense; to coagulate; coacervation (i.e. form tiny droplets); aggregation; coherent		0	0		[0_0_0_0_0_0_NEW]
无耻	無恥	wu2 chi3	wú chǐ	without any sense of shame; unembarrassed; shameless		0	0		[0_0_0_0_0_0_NEW]
霞	霞	xia2	xiá	red clouds		0	0		[0_0_0_0_0_0_NEW]
搂	摟	lou3	lǒu	to hold or embrace in one's arms		0	0		[0_0_0_0_0_0_NEW]
盘旋	盤旋	pan2 xuan2	pán xuán	to spiral; to circle; to go around; to hover; to orbit		0	0		[0_0_0_0_0_0_NEW]
塑造	塑造	su4 zao4	sù zào	to model; to mould; plastic (arts); flexible; to portray (in sculpture or in words)		0	0		[0_0_0_0_0_0_NEW]
敌视	敵視	di2 shi4	dí shì	hostile; malevolence; antagonism; to view as enemy; to stand against		0	0		[0_0_0_0_0_0_NEW]
遗传	遺傳	yi2 chuan2	yí chuán	heredity; inheritance; to transmit		0	0		[0_0_0_0_0_0_NEW]
日益	日益	ri4 yi4	rì yì	day by day; more and more; increasingly; more and more with each passing day		0	0		[0_0_0_0_0_0_NEW]
守护	守護	shou3 hu4	shǒu hù	to guard; to protect		0	0		[0_0_0_0_0_0_NEW]
董事长	董事長	dong3 shi4 zhang3	dǒng shì zhǎng	chairman of the board; chairman		0	0		[0_0_0_0_0_0_NEW]
往事	往事	wang3 shi4	wǎng shì	past events; former happenings		0	0		[0_0_0_0_0_0_NEW]
举足轻重	舉足輕重	ju3 zu2 qing1 zhong4	jǔ zú qīng zhòng	a foot's move sways the balance (idiom); to hold the balance of power; to play the decisive role		0	0		[0_0_0_0_0_0_NEW]
将军	將軍	jiang1 jun1	jiāng jūn	(Military) admiral; (chess) to check; to embarrass		0	0		[0_0_0_0_0_0_NEW]
人工	人工	ren2 gong1	rén gōng	artificial; manpower; manual work		0	0		[0_0_0_0_0_0_NEW]
昏迷	昏迷	hun1 mi2	hūn mí	to lose consciousness; to be in a coma; stupor; coma; stunned; disoriented		0	0		[0_0_0_0_0_0_NEW]
据悉	據悉	ju4 xi1	jù xī	according to reports; it is reported (that)		0	0		[0_0_0_0_0_0_NEW]
推销	推銷	tui1 xiao1	tuī xiāo	to market; to sell		0	0		[0_0_0_0_0_0_NEW]
信仰	信仰	xin4 yang3	xìn yǎng	to believe in (a religion); firm belief; conviction		0	0		[0_0_0_0_0_0_NEW]
威风	威風	wei1 feng1	wēi fēng	might; awe-inspiring authority; impressive		0	0		[0_0_0_0_0_0_NEW]
保卫	保衛	bao3 wei4	bǎo wèi	to defend; to safeguard		0	0		[0_0_0_0_0_0_NEW]
双胞胎	雙胞胎	shuang1 bao1 tai1	shuāng bāo tāi	twin		0	0	CL:對|对[dui4]	[0_0_0_0_0_0_NEW]
树立	樹立	shu4 li4	shù lì	to set up; to establish		0	0		[0_0_0_0_0_0_NEW]
供给	供給	gong1 ji3	gōng jǐ	to furnish; to provide; supply (as in supply and demand)		0	0		[0_0_0_0_0_0_NEW]
礼尚往来	禮尚往來	li3 shang4 wang3 lai2	lǐ shàng wǎng lái	lit. proper behaviour is based on reciprocity (idiom) / fig. to return politeness for politeness		0	0		[0_0_0_0_0_0_NEW]
答复	答復	da2 fu4	dá fù	to answer; to reply; Reply to: (in email header)		0	0		[0_0_0_0_0_0_NEW]
涮火锅	涮火鍋	shuan4 huo3 guo1	shuàn huǒ guō	to instant-boil (mutton, beef, vegetables, etc.)		0	0		[0_0_0_0_0_0_NEW]
恩怨	恩怨	en1 yuan4	ēn yuàn	(feeling of) resentment; (longstanding) grudge		0	0		[0_0_0_0_0_0_NEW]
钞票	鈔票	chao1 piao4	chāo piào	paper money; a bill (e.g. 100 yuan)		0	0	CL:張|张[zhang1],扎[za1]	[0_0_0_0_0_0_NEW]
需求	需求	xu1 qiu2	xū qiú	requirement; demand (economics)		0	0		[0_0_0_0_0_0_NEW]
模型	模型	mo2 xing2	mó xíng	model; mould; matrix; pattern		0	0		[0_0_0_0_0_0_NEW]
科目	科目	ke1 mu4	kē mù	subject		0	0		[0_0_0_0_0_0_NEW]
干扰	干擾	gan1 rao3	gān rǎo	to interfere; obstruction		0	0		[0_0_0_0_0_0_NEW]
停顿	停頓	ting2 dun4	tíng dùn	pause		0	0		[0_0_0_0_0_0_NEW]
遮挡	遮擋	zhe1 dang3	zhē dǎng	to shelter from; to keep out		0	0		[0_0_0_0_0_0_NEW]
抵抗	抵抗	di3 kang4	dǐ kàng	to resist; resistance		0	0		[0_0_0_0_0_0_NEW]
分明	分明	fen1 ming2	fēn míng	clearly demarcated; sharply contoured		0	0		[0_0_0_0_0_0_NEW]
遭遇	遭遇	zao1 yu4	zāo yù	to meet with; to encounter; (bitter) experience		0	0		[0_0_0_0_0_0_NEW]
譬如	譬如	pi4 ru2	pì rú	for example; for instance; such as		0	0		[0_0_0_0_0_0_NEW]
启蒙	啟蒙	qi3 meng2	qǐ méng	to instruct the young; to initiate; to awake sb from ignorance; to free sb from prejudice or superstition; primer; enlightened; the Enlightenment; Western learning from the late Qing dynasty		0	0		[0_0_0_0_0_0_NEW]
惦记	惦記	dian4 ji4	diàn jì	remember with concern; worry about		0	0		[0_0_0_0_0_0_NEW]
繁忙	繁忙	fan2 mang2	fán máng	busy; bustling		0	0		[0_0_0_0_0_0_NEW]
诬陷	誣陷	wu1 xian4	wū xiàn	to entrap; to frame; to plant false evidence against sb		0	0		[0_0_0_0_0_0_NEW]
设立	設立	she4 li4	shè lì	to set up; to establish		0	0		[0_0_0_0_0_0_NEW]
证书	證書	zheng4 shu1	zhèng shū	credentials; certificate		0	0		[0_0_0_0_0_0_NEW]
沮丧	沮喪	ju3 sang4	jǔ sàng	dispirited; dejected; dismayed		0	0		[0_0_0_0_0_0_NEW]
推理	推理	tui1 li3	tuī lǐ	reasoning; speculative; inference		0	0		[0_0_0_0_0_0_NEW]
埋没	埋沒	mai2 mo4	mái mò	oblivion		0	0		[0_0_0_0_0_0_NEW]
品种	品種	pin3 zhong3	pǐn zhǒng	breed; variety		0	0	CL:個|个[ge4]	[0_0_0_0_0_0_NEW]
快活	快活	kuai4 huo	kuài huo	happy; cheerful		0	0		[0_0_0_0_0_0_NEW]
期限	期限	qi1 xian4	qī xiàn	time limit; deadline; allotted time		0	0		[0_0_0_0_0_0_NEW]
忽略	忽略	hu1 lve4	hū lüè	to neglect; to overlook; to ignore		0	0		[0_0_0_0_0_0_NEW]
司令	司令	si1 ling4	sī lìng	commanding officer		0	0		[0_0_0_0_0_0_NEW]
俘虏	俘虜	fu2 lu3	fú lǔ	captive		0	0		[0_0_0_0_0_0_NEW]
奴隶	奴隸	nu2 li4	nú lì	slave		0	0		[0_0_0_0_0_0_NEW]
布告	佈告	bu4 gao4	bù gào	posting on a bulletin board; notice; bulletin; to announce		0	0		[0_0_0_0_0_0_NEW]
跳跃	跳躍	tiao4 yue4	tiào yuè	to jump; to leap; to bound; to skip		0	0		[0_0_0_0_0_0_NEW]
告辞	告辭	gao4 ci2	gào cí	to take leave		0	0		[0_0_0_0_0_0_NEW]
着手	著手	zhuo2 shou3	zhuó shǒu	to put one's hand to it; to start out on a task; to set out		0	0		[0_0_0_0_0_0_NEW]
水利	水利	shui3 li4	shuǐ lì	water conservancy; irrigation works		0	0		[0_0_0_0_0_0_NEW]
须知	須知	xu1 zhi1	xū zhī	prerequisites; rules that must be known before starting sth		0	0		[0_0_0_0_0_0_NEW]
过奖	過獎	guo4 jiang3	guò jiǎng	to over-praise; to flatter		0	0		[0_0_0_0_0_0_NEW]
条约	條約	tiao2 yue1	tiáo yuē	treaty; pact		0	0	CL:個|个[ge4]	[0_0_0_0_0_0_NEW]
馅儿	餡兒	xian4 r	xiàn r	stuffing; filling, e.g. in 包子[bao3 zi5] or 饺子[jiao3 zi5]		0	0		[0_0_0_0_0_0_NEW]
立体	立體	li4 ti3	lì tǐ	three-dimensional; solid; stereoscopic		0	0		[0_0_0_0_0_0_NEW]
和睦	和睦	he2 mu4	hé mù	peaceful relations; harmonious		0	0		[0_0_0_0_0_0_NEW]
机遇	機遇	ji1 yu4	jī yù	opportunity; favorable circumstance; stroke of luck		0	0		[0_0_0_0_0_0_NEW]
薪水	薪水	xin1 shui3	xīn shuǐ	salary; wage		0	0		[0_0_0_0_0_0_NEW]
心血	心血	xin1 xue4	xīn xuè	heart's blood; expenditure (for some project); meticulous care		0	0		[0_0_0_0_0_0_NEW]
诞辰	誕辰	dan4 chen2	dàn chén	birthday		0	0		[0_0_0_0_0_0_NEW]
截止	截止	jie2 zhi3	jié zhǐ	to close		0	0		[0_0_0_0_0_0_NEW]
预言	預言	yu4 yan2	yù yán	to predict; prophecy		0	0		[0_0_0_0_0_0_NEW]
启程	啟程	qi3 cheng2	qǐ chéng	to set out on a journey		0	0		[0_0_0_0_0_0_NEW]
格局	格局	ge2 ju2	gé jú	structure; pattern; layout		0	0		[0_0_0_0_0_0_NEW]
战术	戰術	zhan4 shu4	zhàn shù	tactics		0	0		[0_0_0_0_0_0_NEW]
嫌	嫌	xian2	xián	to dislike; suspicion; resentment; enmity; abbr. for 嫌犯|嫌犯[xian2 fan4], criminal suspect		0	0		[0_0_0_0_0_0_NEW]
运行	運行	yun4 xing2	yùn xíng	be in motion; to move; to run		0	0		[0_0_0_0_0_0_NEW]
见义勇为	見義勇為	jian4 yi4 yong3 wei2	jiàn yì yǒng wéi	to see what is right and act courageously (idiom, from Analects); to stand up bravely for the truth; acting heroically in a just cause		0	0		[0_0_0_0_0_0_NEW]
空想	空想	kong1 xiang3	kōng xiǎng	daydream; fantasy; to fantasize		0	0		[0_0_0_0_0_0_NEW]
对联	對聯	dui4 lian2	duì lián	rhyming couplet; pair of lines of verse written vertically down the sides of a doorway		0	0	CL:幅[fu2]	[0_0_0_0_0_0_NEW]
镜头	鏡頭	jing4 tou2	jìng tóu	camera shot (in a movie etc); scene		0	0		[0_0_0_0_0_0_NEW]
达成	達成	da2 cheng2	dá chéng	to reach (an agreement); to accomplish		0	0		[0_0_0_0_0_0_NEW]
洪水	洪水	hong2 shui3	hóng shuǐ	deluge; flood		0	0		[0_0_0_0_0_0_NEW]
对付	對付	dui4 fu	duì fu	to handle; to deal with; to cope; to get by with		0	0		[0_0_0_0_0_0_NEW]
演变	演變	yan3 bian4	yǎn biàn	to develop; to evolve		0	0		[0_0_0_0_0_0_NEW]
颠倒	顛倒	dian1 dao3	diān dǎo	to turn upside-down; to reverse; back-to-front; confused; deranged; crazy		0	0		[0_0_0_0_0_0_NEW]
储存	儲存	chu3 cun2	chǔ cún	stockpile; to store; to stockpile; storage		0	0		[0_0_0_0_0_0_NEW]
向往	嚮往	xiang4 wang3	xiàng wǎng	to yearn for; to look forward to		0	0		[0_0_0_0_0_0_NEW]
焦急	焦急	jiao1 ji2	jiāo jí	anxiety; anxious		0	0		[0_0_0_0_0_0_NEW]
爽快	爽快	shuang3 kuai4	shuǎng kuài	refreshed; rejuvenated; frank and straightforward		0	0		[0_0_0_0_0_0_NEW]
探索	探索	tan4 suo3	tàn suǒ	to explore; to probe; commonly used in names of publications or documentaries		0	0		[0_0_0_0_0_0_NEW]
田野	田野	tian2 ye3	tián yě	field; open land		0	0	CL:片[pian4]	[0_0_0_0_0_0_NEW]
偏见	偏見	pian1 jian4	piān jiàn	prejudice		0	0		[0_0_0_0_0_0_NEW]
耀眼	耀眼	yao4 yan3	yào yǎn	to dazzle; dazzling		0	0		[0_0_0_0_0_0_NEW]
口腔	口腔	kou3 qiang1	kǒu qiāng	oral cavity		0	0		[0_0_0_0_0_0_NEW]
标记	標記	biao1 ji4	biāo jì	sign; mark; symbol; to mark up		0	0		[0_0_0_0_0_0_NEW]
直播	直播	zhi2 bo1	zhí bō	live broadcast (not recorded); direct internet broadcasting		0	0		[0_0_0_0_0_0_NEW]
迷惑	迷惑	mi2 huo	mí huo	to puzzle; to confuse; to baffle		0	0		[0_0_0_0_0_0_NEW]
制服	制服	zhi4 fu2	zhì fú	to subdue; to check; to bring under control; (in former times) what one is allowed to wear depending on social status; uniform (army, party, school etc); livery (for company employees)		0	0	CL:套[tao4]	[0_0_0_0_0_0_NEW]
冰雹	冰雹	bing1 bao2	bīng báo	hail; hailstone		0	0	CL:場|场[chang2],粒[li4]	[0_0_0_0_0_0_NEW]
公务	公務	gong1 wu4	gōng wù	official business		0	0		[0_0_0_0_0_0_NEW]
充沛	充沛	chong1 pei4	chōng pèi	abundant; plentiful; vigorous		0	0		[0_0_0_0_0_0_NEW]
鄙视	鄙視	bi3 shi4	bǐ shì	city; metropolis		0	0		[0_0_0_0_0_0_NEW]
兴高采烈	興高采烈	xing1 gao1 cai3 lie4	xīng gāo cǎi liè	happy and excited (idiom); in high spirits; in great delight		0	0		[0_0_0_0_0_0_NEW]
区分	區分	qu1 fen1	qū fēn	to differentiate; to find differing aspects		0	0		[0_0_0_0_0_0_NEW]
舒畅	舒暢	shu1 chang4	shū chàng	happy; entirely free from worry		0	0		[0_0_0_0_0_0_NEW]
个体	個體	ge4 ti3	gè tǐ	individual		0	0		[0_0_0_0_0_0_NEW]
抹杀	抹殺	mo3 sha1	mǒ shā	to erase; to cover traces; to obliterate evidence; to expunge; to blot out; to suppress		0	0		[0_0_0_0_0_0_NEW]
盯	盯	ding1	dīng	to watch attentively; to fix attention on; to stare; to gaze; to follow; to shadow sb		0	0		[0_0_0_0_0_0_NEW]
